t,ax,ay,az,gx,gy,gz
23.34354,-400,321,-29,0,-4,2
23.34354,-402,319,-29,2,5,-4
23.34355,-406,319,-28,0,0,-1
23.34355,-402,320,-25,2,1,0
23.34358,-404,319,-27,2,-2,1
23.34358,-404,319,-27,7,2,-4
23.34359,-405,319,-29,0,4,3
23.39514,-403,318,-28,1,-4,2
23.39520,-402,320,-28,2,-3,2
23.39531,-403,320,-28,2,-2,0
23.39536,-410,318,-32,-1,-2,-3
23.39540,-403,321,-26,5,-3,0
23.39545,-399,322,-29,2,-8,1
23.39550,-404,322,-26,4,-3,4
23.39553,-402,322,-27,-2,-1,1
23.39554,-400,319,-27,4,-4,0
23.39567,-407,320,-30,-2,5,3
23.39573,-402,320,-25,0,7,0
23.39575,-402,320,-25,1,-6,0
23.44791,-400,320,-26,-4,2,1
23.44793,-400,320,-26,-5,3,-2
23.44793,-406,319,-24,5,-2,1
23.44794,-401,319,-26,5,-1,0
23.44801,-401,320,-28,-2,5,0
23.44803,-401,320,-28,3,-3,-1
23.44803,-402,320,-26,-4,2,1
23.44803,-405,320,-26,-5,0,5
23.44804,-404,319,-26,3,1,-1
23.44814,-401,320,-27,0,2,4
23.44814,-399,321,-27,2,-3,-4
23.44815,-402,320,-25,1,2,1
23.44816,-402,320,-25,0,-2,2
23.44823,-406,320,-27,-1,0,3
23.44824,-397,319,-29,1,3,2
23.44824,-401,320,-28,2,-1,0
23.49983,-399,322,-30,-5,5,0
23.49985,-399,322,-30,2,-2,2
23.49991,-405,320,-28,2,1,-3
23.49998,-403,322,-28,0,3,1
23.50006,-401,321,-25,1,-3,0
23.50007,-400,318,-26,1,0,-3
23.50013,-405,319,-27,-2,2,2
23.50015,-402,322,-27,-3,3,-3
23.50027,-402,322,-27,-2,-2,2
23.50030,-400,319,-29,-2,2,-2
23.50032,-400,319,-29,2,0,0
23.50033,-402,322,-25,3,0,-1
23.50038,-404,319,-31,-3,4,-1
23.50041,-401,320,-27,-2,3,-1
23.50043,-401,320,-27,4,-8,-3
23.50046,-401,320,-27,-5,7,2
23.55119,-405,320,-25,3,-2,-3
23.55124,-403,320,-28,1,-3,-3
23.55130,-403,320,-28,-2,4,1
23.55135,-399,322,-28,-2,0,3
23.55137,-402,319,-26,3,-2,-4
23.55139,-403,319,-27,-2,0,4
23.55140,-407,319,-29,-1,4,-2
23.55147,-403,322,-25,0,-3,2
23.55150,-402,320,-27,2,0,2
23.55153,-402,320,-27,-2,3,-3
23.55155,-402,319,-30,-3,2,0
23.55157,-406,320,-28,8,-4,-1
23.55158,-406,320,-28,2,2,-1
23.55159,-400,322,-29,1,1,0
23.55165,-401,320,-26,5,-3,1
23.55168,-401,320,-26,-3,5,0
23.60291,-401,319,-28,0,-1,3
23.60295,-401,319,-28,-3,0,2
23.60301,-401,319,-28,-5,2,0
23.60303,-402,319,-26,7,-7,0
23.60315,-397,323,-27,-6,10,4
23.60316,-397,323,-27,-1,-4,2
23.60318,-404,320,-25,3,0,-1
23.60323,-404,320,-25,-1,-1,-2
23.60327,-403,319,-30,-2,2,0
23.60328,-403,318,-24,2,6,-1
23.60331,-403,318,-24,1,0,-2
23.60339,-403,320,-28,-3,-3,0
23.60342,-406,318,-24,-4,6,1
23.60343,-406,318,-24,4,-3,0
23.60345,-407,320,-25,-2,6,1
23.60347,-403,319,-26,-1,-2,2
23.65602,-401,321,-29,2,-1,0
23.65606,-401,321,-29,-3,5,0
23.65612,-404,321,-23,1,-3,1
23.65614,-407,320,-26,4,-1,0
23.65620,-403,319,-29,-2,3,2
23.65621,-403,319,-29,1,-4,0
23.65623,-402,319,-27,-1,2,-1
23.65633,-402,320,-28,-3,7,1
23.65636,-402,320,-28,3,-3,0
23.65639,-400,319,-26,4,-1,0
23.65645,-402,320,-28,-4,4,-1
23.65647,-402,320,-28,3,-1,-1
23.65659,-404,320,-23,-2,3,-2
23.65663,-403,320,-29,0,-1,-4
23.70931,-404,319,-26,3,1,-3
23.70943,-405,320,-27,0,-1,2
23.70957,-404,321,-28,3,2,7
23.70976,-405,321,-27,3,-1,-1
23.70999,-400,320,-31,-2,5,1
23.71006,-405,320,-25,2,0,1
23.71013,-405,320,-25,-1,1,-2
23.71016,-403,320,-27,-2,4,-3
23.71017,-400,320,-30,0,1,0
23.71018,-401,319,-27,4,1,-1
23.71022,-405,321,-29,1,-5,0
23.71069,-405,321,-29,0,3,2
23.71073,-406,320,-26,1,-6,-1
23.71079,-402,320,-26,1,6,2
23.71092,-401,321,-26,5,-7,-1
23.71094,-405,318,-32,-5,3,-1
23.76162,-402,320,-24,3,0,3
23.76175,-399,320,-25,2,-6,1
23.76189,-399,320,-25,-4,1,-2
23.76194,-399,320,-25,1,4,2
23.76199,-406,319,-25,1,-1,1
23.76208,-403,321,-28,-1,4,0
23.76210,-403,321,-28,2,-2,3
23.76219,-403,321,-28,5,-2,4
23.76222,-407,319,-31,5,-1,1
23.76223,-402,318,-33,3,-6,-1
23.76224,-402,318,-33,-4,-2,1
23.76231,-409,318,-27,5,-2,1
23.76238,-401,320,-30,-4,2,-2
23.76242,-401,320,-30,-3,1,4
23.81312,-404,318,-29,1,5,-4
23.81316,-406,318,-30,8,-1,-1
23.81323,-406,318,-30,-1,1,3
23.81325,-406,318,-30,-3,1,2
23.81332,-406,319,-26,-1,-2,5
23.81336,-404,321,-28,-2,-3,-3
23.81340,-403,320,-27,0,-2,-1
23.81342,-405,321,-24,-3,1,2
23.81343,-399,322,-26,0,1,3
23.81344,-405,320,-29,-3,1,1
23.81345,-403,320,-27,-3,1,-1
23.81352,-403,320,-27,5,-2,0
23.81355,-400,318,-28,-4,3,1
23.81357,-400,318,-28,4,-2,-1
23.81358,-406,320,-26,-2,0,1
23.86647,-400,319,-27,-1,-2,1
23.86652,-409,318,-28,1,1,5
23.86659,-409,318,-28,1,-2,0
23.86666,-403,319,-27,0,-1,-1
23.86671,-401,320,-27,0,-2,1
23.86679,-400,317,-28,-2,4,-1
23.86681,-403,320,-27,-3,-4,3
23.86685,-404,319,-26,2,1,-3
23.86688,-402,320,-26,0,2,3
23.86690,-402,320,-26,-1,0,-1
23.86696,-404,320,-27,-1,5,-3
23.86709,-401,321,-26,-5,4,7
23.86713,-401,321,-26,4,-4,-1
23.86718,-405,319,-29,-3,3,0
23.86721,-401,321,-28,-1,0,2
23.86732,-401,321,-28,1,1,0
23.91781,-398,321,-26,1,-2,2
23.91785,-398,321,-26,4,-3,-1
23.91787,-396,323,-26,-3,5,1
23.91789,-405,319,-28,-2,0,-4
23.91796,-405,318,-26,1,-2,0
23.91797,-401,320,-27,1,0,-4
23.91798,-401,320,-28,-1,0,0
23.91799,-402,319,-26,0,-1,-4
23.91805,-403,322,-24,-5,4,4
23.91807,-401,321,-27,0,0,-1
23.91810,-399,321,-27,3,0,2
23.91814,-399,321,-27,-2,4,-2
23.91815,-404,320,-29,1,2,0
23.91821,-406,320,-27,-1,-1,3
23.91824,-401,319,-24,2,-1,-1
23.91826,-402,320,-30,-2,-1,-1
23.96948,-400,320,-27,-1,-4,0
23.96952,-402,320,-29,-5,-2,3
23.96965,-406,319,-28,-2,0,0
23.96967,-402,320,-24,4,-5,-3
23.96969,-401,320,-28,3,-3,0
23.96970,-401,320,-28,-3,1,0
23.96971,-404,319,-26,4,-1,-2
23.96983,-402,319,-27,-2,5,-2
23.96986,-402,319,-27,-2,3,0
23.96987,-400,319,-28,3,-1,1
23.96988,-400,319,-28,-1,0,2
23.96989,-405,319,-30,-6,8,4
23.96990,-398,321,-25,5,-2,3
23.96993,-399,320,-28,-3,3,1
23.96997,-403,319,-27,3,-1,2
24.02217,-404,318,-27,2,-2,-2
24.02224,-401,322,-24,-5,4,-1
24.02238,-401,322,-24,-3,1,0
24.02246,-401,318,-24,-1,1,3
24.02248,-403,319,-24,3,-2,3
24.02256,-403,319,-24,-4,-1,-1
24.02260,-400,320,-28,-1,-3,3
24.02270,-403,319,-27,-1,1,0
24.02273,-407,318,-30,-1,-1,-4
24.02286,-404,320,-27,3,-3,1
24.02290,-399,322,-27,-2,0,2
24.02292,-404,322,-27,4,-4,1
24.07534,-401,321,-28,0,0,1
24.07536,-403,322,-25,2,1,-4
24.07542,-403,322,-25,0,1,0
24.07543,-404,321,-28,-1,2,0
24.07543,-406,321,-26,5,-3,5
24.07544,-407,319,-28,3,4,-6
24.07550,-407,319,-28,-5,0,3
24.07550,-407,319,-28,-1,1,-1
24.07554,-403,319,-25,1,-4,0
24.07554,-402,317,-31,2,-3,-3
24.07555,-408,321,-26,-1,2,2
24.07556,-401,320,-25,2,-2,-1
24.07556,-401,320,-25,-2,6,2
24.07557,-404,322,-27,-6,10,2
24.12610,-402,320,-29,2,0,0
24.12614,-402,320,-29,-3,2,-1
24.12620,-402,320,-28,-1,3,3
24.12625,-402,320,-28,-1,-3,0
24.12626,-407,318,-31,-4,2,-3
24.12633,-402,318,-27,4,1,6
24.12635,-402,318,-27,2,-3,1
24.12637,-403,322,-25,-3,0,-1
24.12639,-403,322,-25,-1,4,2
24.12642,-404,321,-26,0,-3,1
24.12644,-404,320,-28,-4,2,2
24.12653,-404,320,-28,-1,0,-2
24.12653,-404,320,-25,1,1,-1
24.12654,-406,321,-26,-2,0,3
24.12654,-404,320,-23,-7,4,-2
24.12655,-404,320,-23,2,-8,3
24.17779,-407,319,-27,-2,2,3
24.17781,-401,321,-29,2,1,3
24.17782,-403,319,-30,-5,3,2
24.17787,-403,319,-26,7,-2,-1
24.17789,-402,320,-29,-6,-2,-2
24.17794,-402,319,-29,-6,6,4
24.17800,-399,320,-29,-1,2,1
24.17800,-405,319,-30,1,6,-5
24.17801,-405,319,-30,-7,2,-1
24.17806,-405,318,-24,4,-4,-1
24.22867,-409,321,-26,-4,3,-4
24.22869,-409,321,-26,-1,9,-2
24.22869,-402,323,-25,3,-5,3
24.22870,-402,323,-25,2,0,-2
24.22870,-399,321,-26,-1,1,-4
24.22878,-401,321,-24,0,8,1
24.22880,-401,321,-24,5,-2,0
24.22883,-401,319,-30,2,1,-3
24.22883,-401,319,-30,-4,4,0
24.22883,-408,319,-29,0,1,-2
24.22884,-405,319,-25,1,-3,-1
24.22884,-402,321,-27,-1,1,0
24.22885,-403,322,-29,0,0,-1
24.22893,-399,320,-28,3,-5,-3
24.22894,-402,320,-31,2,6,-6
24.22895,-402,320,-31,-7,4,-2
24.28182,-404,321,-30,-4,2,-2
24.28187,-404,321,-30,-3,5,-1
24.28187,-405,322,-24,-7,9,3
24.28197,-406,319,-24,1,3,7
24.28210,-406,319,-24,-5,7,4
24.28210,-409,319,-27,5,-9,5
24.28211,-402,319,-28,0,3,0
24.28211,-405,319,-26,5,-8,2
24.28211,-405,319,-26,-2,-3,-1
24.28220,-403,319,-24,-1,3,1
24.33300,-403,319,-24,5,-5,-5
24.33302,-405,320,-26,-4,3,3
24.33303,-405,318,-25,-3,3,2
24.33303,-405,318,-25,4,-4,-2
24.33303,-402,319,-26,2,2,-1
24.33304,-400,320,-32,2,-1,0
24.33310,-404,318,-24,0,2,1
24.33312,-404,318,-24,4,-8,0
24.33312,-404,320,-28,-5,6,1
24.33316,-402,323,-30,2,-1,-1
24.33317,-403,320,-25,4,-4,1
24.33323,-401,320,-26,-3,2,0
24.33324,-400,321,-26,0,1,1
24.33325,-400,321,-26,0,1,0
24.33328,-399,320,-24,6,-4,3
24.33329,-400,321,-31,-4,3,-2
24.38419,-400,320,-25,5,-2,1
24.38421,-402,320,-30,-2,-1,-1
24.38422,-408,319,-25,1,0,-5
24.38422,-408,319,-25,1,-1,3
24.38427,-403,319,-25,-4,3,-2
24.38428,-402,322,-29,-3,2,2
24.38428,-402,322,-29,0,-3,1
24.38430,-402,320,-26,6,-2,-1
24.38438,-406,319,-28,-7,2,2
24.38438,-405,321,-24,4,-2,-1
24.38445,-405,321,-24,-6,4,1
24.38445,-399,322,-30,1,-1,-4
24.38446,-399,322,-30,-1,2,2
24.38447,-405,320,-23,2,-2,-4
24.38454,-405,320,-23,-3,-2,0
24.38454,-400,321,-27,-3,5,-2
24.43628,-403,318,-25,-1,-1,3
24.43630,-403,318,-25,-2,-4,-1
24.43636,-402,318,-29,-7,4,0
24.43637,-404,320,-25,2,-3,3
24.43638,-404,320,-25,-4,1,6
24.43638,-402,320,-26,0,-3,0
24.43639,-400,321,-25,-1,-2,2
24.43639,-403,320,-26,3,-5,-1
24.43640,-403,320,-26,-5,3,1
24.43641,-406,321,-25,2,0,-2
24.43641,-401,319,-26,4,2,2
24.43642,-403,320,-29,-3,5,1
24.43642,-403,320,-29,-3,2,0
24.43643,-402,320,-28,0,0,2
24.43643,-398,322,-26,-1,5,0
24.43643,-398,322,-26,2,-8,2
24.48911,-402,321,-28,1,-1,3
24.48916,-402,319,-31,-3,2,0
24.48922,-406,320,-26,1,1,0
24.48931,-403,318,-26,0,-1,1
24.48938,-404,320,-27,-3,4,1
24.48941,-404,320,-27,1,1,-1
24.48943,-400,321,-26,1,-4,4
24.48949,-402,319,-27,1,4,-3
24.48953,-403,319,-29,-1,3,5
24.48963,-403,319,-29,6,-1,-6
24.48965,-398,322,-28,-4,5,3
24.48966,-398,322,-28,-1,-4,-3
24.48967,-401,322,-26,1,2,4
24.48968,-397,322,-26,-1,1,-1
24.48977,-401,323,-24,-1,4,-1
24.48979,-401,323,-24,-1,-3,1
24.53988,-407,319,-27,-3,8,4
24.53994,-407,319,-27,3,-8,3
24.53997,-401,320,-27,-4,1,7
24.54000,-401,320,-27,-1,-1,-4
24.54003,-400,318,-29,0,1,-3
24.54021,-405,320,-24,-1,-2,0
24.54035,-398,319,-25,2,-2,-3
24.54038,-403,322,-28,-1,2,0
24.54044,-403,322,-28,-5,4,5
24.54046,-404,319,-27,6,-4,-1
24.54055,-401,323,-24,0,2,8
24.54057,-401,320,-32,-2,-2,-5
24.54060,-406,320,-28,-7,3,1
24.54065,-406,320,-28,0,3,1
24.54069,-406,319,-29,-2,2,-4
24.54076,-404,319,-28,-1,4,0
24.59165,-406,318,-33,-2,3,-3
24.59170,-402,320,-25,3,-3,0
24.59183,-401,319,-29,-2,-2,1
24.59186,-406,317,-25,-3,3,0
24.59197,-406,317,-25,4,-2,2
24.59203,-400,322,-23,-3,3,6
24.59205,-399,322,-25,-2,0,-3
24.59206,-399,322,-25,2,0,2
24.59207,-404,321,-25,4,-3,-1
24.59209,-404,320,-26,-5,4,1
24.59238,-402,321,-30,3,3,0
24.59241,-399,320,-25,-1,-1,1
24.59243,-402,320,-25,-2,2,-3
24.59244,-404,321,-24,-4,2,4
24.59246,-404,321,-24,4,-3,0
24.59256,-405,320,-25,-2,4,5
24.64327,-401,320,-25,4,1,0
24.64340,-405,320,-29,0,-1,-1
24.64348,-405,320,-29,-1,-1,-2
24.64358,-404,320,-27,-1,4,0
24.64373,-402,319,-29,1,-2,1
24.64391,-402,319,-29,-2,3,1
24.64407,-407,317,-27,-2,3,2
24.64410,-407,317,-27,2,-1,0
24.64412,-404,319,-26,-6,-1,4
24.64414,-402,320,-28,-4,4,-1
24.64416,-401,318,-28,-2,-1,-2
24.64427,-401,320,-25,3,-2,3
24.64433,-402,319,-26,-3,3,-1
24.64439,-402,319,-26,1,5,3
24.64442,-400,319,-23,4,-6,2
24.64449,-403,318,-28,-8,3,-2
24.69727,-406,321,-25,-1,2,2
24.69731,-401,320,-27,2,2,-2
24.69737,-402,320,-25,7,-6,-1
24.69740,-407,319,-30,-1,0,-4
24.69746,-407,319,-30,-1,6,1
24.69748,-405,321,-25,3,-5,3
24.69753,-401,321,-29,2,-1,0
24.69754,-401,321,-29,-2,1,1
24.69755,-400,319,-27,4,-5,-1
24.69756,-407,319,-29,-5,3,6
24.69758,-407,319,-29,1,-3,-1
24.69759,-403,319,-27,-5,6,6
24.69765,-399,321,-23,6,-3,0
24.69770,-404,319,-28,1,-2,-8
24.69771,-406,320,-29,-4,8,3
24.74782,-404,319,-27,4,-3,-2
24.74787,-403,319,-26,3,0,1
24.74837,-403,319,-26,0,-4,-5
24.74857,-400,322,-27,-2,5,-1
24.74864,-402,320,-25,-2,0,-1
24.74876,-402,320,-25,-2,3,2
24.74878,-403,320,-24,-2,-2,-1
24.74880,-402,320,-27,-7,2,0
24.74881,-399,321,-27,2,-5,-2
24.74886,-401,321,-27,3,2,2
24.74893,-401,321,-27,1,1,-4
24.74896,-402,319,-28,-1,0,4
24.74898,-405,318,-28,4,0,-3
24.74912,-405,318,-28,-1,5,-3
24.74917,-405,318,-28,-4,5,1
24.74918,-403,319,-23,-2,1,-4
24.79980,-398,322,-25,3,3,-2
24.79984,-403,320,-27,-5,-1,0
24.79987,-405,319,-30,-8,7,-2
24.79988,-404,320,-27,7,-6,2
24.79990,-404,320,-27,1,-1,3
24.79994,-399,319,-31,-2,-1,1
24.80011,-406,320,-30,-1,2,6
24.80014,-401,320,-25,-2,-2,-2
24.80016,-401,320,-25,-1,1,2
24.80017,-403,323,-29,3,0,2
24.80020,-405,320,-26,2,0,-4
24.80033,-405,320,-26,4,-1,2
24.80038,-404,320,-28,-4,1,5
24.80042,-400,322,-22,2,4,1
24.80046,-400,322,-22,7,-7,1
24.80051,-402,318,-27,-2,2,-1
24.85186,-407,319,-24,3,1,2
24.85195,-407,319,-24,0,0,1
24.85198,-405,320,-27,-6,2,1
24.85200,-404,319,-28,3,-5,-2
24.85209,-401,322,-24,3,2,1
24.85223,-401,320,-30,-1,-1,-6
24.85227,-403,321,-29,-1,3,7
24.85233,-402,319,-27,3,-4,-3
24.85237,-402,319,-27,0,0,1
24.85251,-400,321,-27,-1,6,2
24.85254,-406,322,-22,2,-3,-1
24.85255,-406,322,-22,0,0,-3
24.85256,-404,321,-24,-5,6,2
24.85260,-400,321,-25,3,1,0
24.85268,-402,321,-29,4,-2,-1
24.85272,-402,321,-29,-4,3,-3
24.90348,-406,321,-24,5,2,-1
24.90353,-403,321,-27,3,4,2
24.90362,-403,321,-27,1,2,3
24.90367,-400,323,-26,0,2,0
24.90369,-404,322,-27,-5,0,0
24.90375,-404,322,-27,-2,4,-1
24.90381,-404,319,-29,-5,2,0
24.90382,-403,319,-31,5,-1,0
24.90392,-403,319,-31,0,0,-3
24.90393,-400,319,-32,-5,2,-2
24.90394,-399,321,-27,-2,-1,0
24.90396,-399,321,-27,-3,4,3
24.90397,-399,319,-29,1,-1,-2
24.90401,-404,320,-27,-3,0,2
24.90406,-404,320,-27,3,-2,0
24.90410,-407,321,-29,-5,3,4
24.95602,-401,319,-24,4,-1,1
24.95623,-400,319,-29,-1,3,4
24.95637,-400,319,-29,3,-3,-1
24.95644,-405,320,-25,0,2,-2
24.95657,-402,321,-26,0,2,1
24.95661,-403,320,-27,5,-3,-1
24.95670,-402,320,-29,1,1,3
24.95677,-402,320,-29,3,1,-4
24.95679,-408,320,-28,-2,5,6
24.95697,-402,321,-26,0,4,1
24.95699,-402,321,-26,2,-2,5
24.95705,-402,320,-29,-1,0,1
24.95711,-402,320,-29,7,-3,-2
24.95715,-407,320,-24,-2,3,-1
24.95720,-400,323,-26,0,3,0
24.95727,-399,322,-26,-2,3,-1
25.00779,-403,320,-28,-2,0,-5
25.00788,-407,320,-26,3,3,4
25.00795,-407,320,-26,-3,5,1
25.00807,-401,320,-27,3,-1,-4
25.00820,-402,320,-27,2,5,-2
25.00824,-401,321,-26,3,-4,-2
25.00829,-401,321,-26,-2,5,2
25.00838,-402,322,-26,3,-4,5
25.00843,-401,321,-31,-3,3,-1
25.00849,-401,321,-31,-2,4,-1
25.00853,-405,318,-27,4,-5,0
25.00854,-405,318,-27,0,0,0
25.00856,-403,321,-27,4,-4,0
25.05906,-401,322,-24,-4,1,2
25.05921,-401,322,-24,2,-3,-4
25.05933,-400,320,-27,3,0,-1
25.05952,-407,318,-27,-1,1,2
25.05956,-404,319,-27,6,-1,-2
25.05958,-404,319,-27,-2,1,3
25.05961,-398,319,-32,-1,1,-4
25.05963,-404,322,-26,-3,-4,4
25.05975,-404,322,-26,0,0,-2
25.05982,-402,321,-28,1,1,1
25.05991,-401,319,-29,4,-5,-3
25.05999,-401,319,-29,-1,6,2
25.06004,-403,320,-29,-1,3,-1
25.06022,-403,320,-29,3,0,-1
25.06036,-402,320,-27,1,-5,1
25.06040,-400,320,-30,-5,3,0
25.11377,-401,320,-25,5,-3,6
25.11382,-400,320,-28,2,0,2
25.11389,-401,320,-29,-1,0,1
25.11395,-403,322,-26,5,1,-1
25.11398,-403,322,-26,0,-1,-2
25.11399,-401,321,-27,-1,-2,2
25.11400,-404,319,-28,-1,-1,-1
25.11406,-406,320,-27,-3,0,4
25.11411,-401,322,-24,-7,6,1
25.11414,-401,322,-24,4,-4,0
25.11415,-405,320,-24,-1,-2,7
25.11416,-399,322,-28,-5,4,-1
25.11418,-406,319,-30,0,-1,1
25.11420,-402,320,-28,-2,1,4
25.11426,-402,320,-28,1,-4,1
25.11428,-400,321,-29,-4,2,0
25.16445,-406,320,-28,-5,3,-1
25.16450,-406,320,-28,2,-1,3
25.16452,-401,319,-25,2,0,0
25.16454,-400,320,-26,2,-1,0
25.16456,-405,320,-26,-5,2,-1
25.16458,-405,320,-26,0,-3,-1
25.16468,-405,320,-25,-4,0,2
25.16471,-401,320,-27,-2,1,0
25.16474,-401,321,-28,7,-2,0
25.16476,-401,321,-28,-3,1,0
25.16483,-400,320,-28,-3,2,2
25.16486,-400,320,-28,2,-4,1
25.16488,-401,319,-25,-1,-5,-3
25.16490,-402,320,-28,3,1,2
25.16493,-406,321,-24,2,5,3
25.16495,-402,320,-27,3,-3,3
25.21590,-404,320,-29,1,1,4
25.21594,-399,322,-25,-1,4,4
25.21598,-400,323,-25,-3,1,-2
25.21600,-403,322,-27,-4,6,2
25.21603,-399,320,-27,-2,1,1
25.21607,-400,319,-27,-8,7,5
25.21616,-401,321,-28,1,3,1
25.21619,-400,319,-28,3,3,-1
25.21621,-404,319,-25,2,-1,2
25.21623,-404,319,-25,1,2,1
25.21624,-404,319,-28,1,3,-1
25.21633,-404,319,-28,-1,0,0
25.21635,-400,320,-26,1,-2,3
25.26771,-405,321,-26,-1,2,4
25.26787,-404,321,-24,1,0,3
25.26791,-404,321,-24,2,-1,1
25.26804,-402,321,-28,2,-3,4
25.26809,-402,321,-28,-1,2,1
25.26823,-405,322,-30,-1,2,-1
25.26826,-401,320,-24,0,0,1
25.26831,-401,320,-24,-1,1,4
25.26835,-405,321,-27,-1,0,-2
25.26844,-404,320,-27,2,-2,3
25.26848,-404,320,-27,0,-2,-1
25.26860,-406,320,-27,-7,2,2
25.26864,-400,322,-24,4,-3,3
25.26876,-400,322,-24,4,-5,5
25.26879,-401,320,-28,-6,0,-2
25.26886,-408,318,-28,-1,0,0
25.32108,-400,321,-25,1,-3,-2
25.32117,-403,322,-30,-2,2,-1
25.32119,-400,320,-26,-1,4,1
25.32125,-400,320,-26,3,-3,-4
25.32129,-401,321,-25,0,3,1
25.32132,-401,321,-28,-3,2,0
25.32139,-400,320,-28,0,-1,0
25.32144,-406,320,-25,2,3,-1
25.32150,-402,321,-27,-2,7,-2
25.32155,-398,322,-28,-3,-4,4
25.32157,-401,318,-25,-1,-1,-3
25.32159,-401,319,-28,-4,-3,4
25.32166,-401,319,-28,1,1,-2
25.32167,-401,318,-24,3,4,4
25.32168,-403,318,-29,3,-3,2
25.32177,-403,318,-29,-5,3,0
25.37192,-407,322,-28,0,0,1
25.37195,-407,322,-28,1,2,-6
25.37199,-401,322,-24,3,-1,3
25.37201,-401,322,-24,-6,4,0
25.37209,-406,318,-27,-3,1,4
25.37212,-401,320,-27,0,3,-1
25.37214,-401,320,-27,2,3,-2
25.37218,-405,321,-27,0,2,0
25.37220,-399,319,-27,1,-5,1
25.37223,-401,319,-29,-3,1,4
25.37229,-401,320,-28,1,1,1
25.37232,-401,320,-28,-1,-6,-1
25.37235,-404,319,-29,5,-5,-2
25.42314,-411,318,-30,-5,5,3
25.42320,-405,319,-27,0,-4,-1
25.42325,-405,319,-27,1,1,4
25.42331,-402,322,-26,3,-8,-2
25.42335,-406,319,-28,-4,-1,3
25.42339,-403,319,-25,-2,-1,2
25.42340,-403,319,-25,0,1,3
25.42341,-400,319,-27,2,-3,-5
25.42343,-403,320,-30,-6,7,3
25.42344,-406,317,-27,4,-2,0
25.42348,-406,317,-27,-1,1,0
25.42351,-400,320,-28,-2,5,1
25.42352,-402,322,-29,1,-2,-5
25.42353,-402,318,-28,0,1,4
25.42354,-407,319,-27,-3,6,-3
25.42355,-401,320,-25,2,3,2
25.47512,-403,321,-26,-1,-1,2
25.47520,-404,319,-26,0,4,2
25.47523,-403,321,-27,-6,2,-2
25.47525,-403,321,-27,-2,3,3
25.47526,-403,321,-27,2,-1,-3
25.47534,-401,320,-28,0,2,-1
25.47536,-405,319,-27,3,1,0
25.47538,-401,320,-28,-2,1,-2
25.47548,-404,321,-26,3,0,-1
25.47550,-404,321,-26,-7,6,0
25.47552,-402,320,-27,1,-2,2
25.47558,-400,319,-24,-5,1,3
25.47567,-402,319,-24,0,5,1
25.52603,-402,319,-24,0,0,-2
25.52611,-403,320,-30,-5,1,-2
25.52623,-409,320,-28,-3,2,2
25.52628,-409,320,-28,2,-2,-2
25.52630,-406,318,-28,-4,4,4
25.52641,-400,320,-29,7,-3,0
25.52652,-405,321,-27,-4,-2,0
25.52656,-404,320,-26,1,3,0
25.52668,-401,320,-25,-2,2,2
25.52671,-401,320,-25,2,4,-2
25.52674,-400,321,-28,0,-3,1
25.52675,-403,322,-26,0,6,-4
25.52681,-403,322,-26,1,-3,5
25.52684,-401,320,-29,0,-2,1
25.52689,-401,320,-29,-4,4,4
25.52690,-399,320,-24,7,-8,-3
25.57969,-406,321,-25,-13,1,-5
25.57974,-412,319,-16,4,13,4
25.57975,-412,319,-16,-50,39,-5
25.57977,-388,311,-21,-48,12,0
25.57979,-435,291,45,-27,10,-19
25.57986,-453,258,141,48,-34,15
25.57988,-449,261,-34,-136,101,-38
25.57989,-464,282,41,32,29,-10
25.57991,-412,299,136,-78,129,-16
25.57993,-362,330,149,-130,171,26
25.58003,-492,260,36,10,-92,-87
25.63478,-492,260,36,-171,202,30
25.63499,-507,261,90,-12,20,9
25.63506,-507,261,90,-54,-6,-51
25.63508,-450,252,8,-41,35,11
25.63522,-414,308,31,-191,233,-14
25.63529,-437,287,-15,-75,28,-22
25.63536,-437,287,-15,-102,46,-56
25.63542,-452,310,-19,-209,199,13
25.63548,-426,316,57,-2,-35,-20
25.63551,-426,316,57,-12,56,3
25.63553,-399,325,-4,0,-50,-14
25.63555,-413,292,-139,-119,111,-17
25.63556,-412,323,-87,-247,202,-6
25.63558,-446,286,-51,-32,-24,-36
25.63567,-363,336,99,35,10,17
25.63570,-388,315,-51,-23,2,-37
25.68603,-427,284,-31,41,-58,-6
25.68608,-427,284,-31,8,1,-11
25.68616,-418,302,4,90,-53,38
25.68622,-395,317,-23,23,-38,23
25.68626,-389,345,-114,22,-12,-9
25.68633,-394,317,-56,54,-50,11
25.68638,-394,317,-56,92,-89,-9
25.68641,-415,318,-32,77,-37,10
25.68643,-404,304,-1,-40,18,20
25.68656,-398,332,49,7,-15,18
25.68658,-398,332,49,-27,49,-14
25.68659,-362,333,51,82,-94,-21
25.73898,-413,318,11,31,-10,10
25.73910,-413,318,11,7,-1,15
25.73917,-435,298,-69,-30,2,11
25.73919,-412,315,10,-2,19,-5
25.73921,-412,315,10,26,-56,-18
25.73930,-396,318,21,-59,80,12
25.73933,-396,318,21,17,-41,-1
25.73938,-441,297,-5,37,-43,5
25.73940,-400,322,-23,8,21,21
25.73948,-378,339,-53,10,-40,2
25.73952,-385,328,9,-32,37,-10
25.73954,-385,328,9,33,-18,0
25.73955,-397,337,-64,-146,117,-32
25.73958,-419,322,13,-87,60,-34
