t,ax,ay,az,gx,gy,gz
22.05369,-402,321,-30,-4,1,0
22.05376,-402,321,-30,-3,2,1
22.05378,-402,321,-30,-4,6,1
22.05378,-398,322,-28,-5,7,1
22.05384,-398,322,-28,-1,1,-1
22.05384,-398,323,-23,4,-6,-1
22.05385,-398,323,-23,7,-10,0
22.10569,-406,319,-26,0,2,1
22.10580,-404,320,-29,0,7,4
22.10582,-404,320,-29,-1,5,3
22.10582,-395,324,-29,-2,1,1
22.10587,-395,324,-29,-1,-3,-1
22.10592,-402,319,-26,1,-4,0
22.10593,-402,319,-26,2,-4,-1
22.10593,-402,319,-26,3,-3,-2
22.10594,-399,321,-25,5,-2,-3
22.10598,-399,321,-25,6,-2,-2
22.10598,-403,319,-25,4,-2,-1
22.10600,-403,319,-25,3,-1,-1
22.10600,-410,317,-27,3,0,0
22.10601,-410,317,-27,3,2,1
22.10602,-406,321,-28,3,3,0
22.10603,-406,321,-28,1,3,0
22.15701,-400,320,-26,5,-1,-3
22.15703,-400,320,-26,2,3,0
22.15704,-400,320,-24,1,1,1
22.15709,-400,320,-24,3,-3,-2
22.15710,-406,319,-25,3,-6,-4
22.15710,-406,319,-25,3,-7,-3
22.15711,-408,319,-28,2,-6,-1
22.15711,-408,319,-28,2,-4,1
22.15711,-404,319,-30,1,-3,4
22.15719,-404,319,-30,0,-2,3
22.15725,-405,318,-29,1,-1,2
22.15725,-405,318,-29,0,-1,1
22.15726,-405,318,-29,-2,-2,3
22.15727,-403,318,-29,-5,0,3
22.15732,-403,318,-29,-6,5,2
22.15732,-395,321,-27,-4,8,2
22.21225,-403,322,-22,3,-1,2
22.21230,-403,322,-22,7,-3,0
22.21236,-403,322,-22,6,-1,0
22.21238,-405,319,-26,1,0,0
22.21247,-405,319,-26,-2,0,0
22.21250,-403,319,-30,-1,-1,0
22.21252,-403,319,-30,3,0,-1
22.21254,-399,322,-33,4,4,-2
22.21255,-399,322,-33,2,8,-3
22.21258,-397,321,-34,-3,9,-1
22.21261,-397,321,-34,-7,6,1
22.21262,-401,320,-29,-8,2,1
22.21263,-401,320,-29,-4,0,-1
22.21265,-403,321,-24,2,0,-3
22.21268,-403,321,-24,4,0,-4
22.21277,-402,319,-24,3,-1,-3
22.26787,-399,321,-30,-4,1,1
22.26793,-399,321,-30,-2,-1,-1
22.26799,-399,321,-30,0,-1,-2
22.26801,-399,321,-30,2,0,-2
22.26811,-402,321,-28,1,2,-1
22.26821,-402,321,-28,-1,-2,1
22.26827,-403,320,-25,-3,-5,2
22.26837,-403,320,-25,-2,-6,2
22.26838,-406,322,-25,0,-3,0
22.26845,-406,322,-25,4,1,-1
22.26847,-409,320,-27,8,3,-2
22.26849,-409,320,-27,5,1,-1
22.26851,-405,319,-29,-1,1,0
22.26852,-405,319,-29,-7,3,-1
22.26857,-399,321,-27,-9,4,-2
22.26864,-399,321,-27,-6,3,-2
22.32168,-406,318,-24,-1,-2,3
22.32174,-404,319,-25,-3,1,4
22.32182,-404,319,-25,-3,4,3
22.32185,-404,319,-25,0,2,-1
22.32188,-400,323,-25,2,-2,-3
22.32195,-400,323,-25,2,-5,-3
22.32200,-401,322,-27,0,-2,-1
22.32202,-401,322,-27,-2,2,2
22.32205,-400,321,-28,-2,4,2
22.32206,-400,321,-28,0,1,1
22.32207,-397,322,-25,4,-5,0
22.32209,-397,322,-25,8,-10,1
22.32222,-403,319,-26,9,-9,0
22.32225,-403,319,-26,6,-3,-2
22.32226,-407,315,-30,3,1,-4
22.32227,-407,315,-30,-2,6,-5
22.37382,-400,321,-29,-3,3,-1
22.37388,-398,322,-32,-2,0,-3
22.37397,-398,322,-32,0,-1,-2
22.37404,-400,321,-30,2,-1,0
22.37406,-400,321,-30,2,-1,2
22.37409,-404,318,-26,2,-1,1
22.37410,-404,318,-26,2,-1,-1
22.37413,-407,319,-26,2,-3,-1
22.37422,-407,319,-26,1,-5,-2
22.37427,-411,316,-29,0,-4,0
22.37431,-411,316,-29,-2,1,3
22.37437,-402,319,-32,-4,7,5
22.37443,-402,319,-32,-7,8,5
22.37445,-396,322,-30,-7,4,0
22.37448,-396,322,-30,-5,1,0
22.37457,-402,320,-26,-5,0,2
22.42972,-402,323,-27,-1,0,-3
22.42985,-406,320,-26,-1,0,-2
22.42993,-406,320,-26,-1,2,1
22.42998,-408,316,-27,-2,3,2
22.43003,-408,316,-27,-1,3,1
22.43009,-402,320,-26,0,0,1
22.43015,-402,320,-26,0,-2,2
22.43018,-402,320,-26,-1,0,2
22.43026,-400,319,-28,-2,0,0
22.43029,-400,319,-28,-1,1,-1
22.43034,-403,317,-28,-1,1,1
22.43039,-403,317,-28,-2,0,4
22.43047,-401,320,-26,-3,-1,5
22.43048,-401,320,-26,-3,1,3
22.43050,-398,322,-25,-2,2,2
22.43052,-398,322,-25,0,0,0
22.48375,-403,320,-31,-3,3,4
22.48384,-399,322,-28,-2,1,1
22.48391,-399,322,-28,0,-3,0
22.48402,-403,321,-25,0,-3,1
22.48409,-403,321,-25,0,-4,2
22.48411,-407,318,-26,2,-4,-1
22.48423,-407,318,-26,4,-4,-2
22.48427,-405,319,-27,5,-3,0
22.48429,-405,319,-27,4,-3,3
22.48437,-405,320,-29,2,-2,4
22.48440,-405,320,-29,0,0,3
22.48445,-407,319,-31,-3,2,1
22.48450,-407,319,-31,-4,5,0
22.48455,-402,319,-30,-3,7,0
22.48456,-402,319,-30,-3,7,2
22.48459,-399,321,-26,-3,4,2
22.53903,-406,322,-22,9,-6,1
22.53926,-406,322,-22,4,-1,3
22.53963,-407,322,-25,-2,2,3
22.53967,-407,322,-25,-4,2,2
22.53982,-403,321,-30,-6,6,1
22.53994,-403,321,-30,-5,7,1
22.54002,-401,321,-28,-2,5,2
22.54004,-401,321,-28,-2,2,2
22.54007,-402,321,-26,-2,0,1
22.54015,-402,321,-26,-2,-1,1
22.54020,-401,320,-23,0,-2,1
22.54033,-401,320,-23,2,0,0
22.54036,-399,320,-22,2,2,1
22.54038,-399,320,-22,2,4,1
22.54041,-399,319,-25,3,3,1
22.54052,-399,319,-25,4,-1,0
22.59497,-401,319,-27,-2,-2,-1
22.59508,-401,319,-27,0,-2,0
22.59511,-400,319,-24,3,-1,-1
22.59526,-400,319,-24,3,0,-2
22.59529,-402,318,-25,1,-1,-1
22.59531,-402,318,-25,2,-3,0
22.59534,-402,318,-25,4,-2,0
22.59541,-408,318,-28,6,2,-1
22.59545,-408,318,-28,5,5,-1
22.59548,-408,320,-30,1,7,0
22.59558,-408,320,-30,-4,7,2
22.59561,-402,320,-31,-7,6,3
22.59562,-402,320,-31,-7,5,2
22.59565,-401,321,-28,-6,4,1
22.59573,-401,321,-28,-5,1,1
22.59575,-404,322,-26,-2,0,1
22.65076,-405,318,-32,-7,4,1
22.65082,-399,319,-32,-9,8,3
22.65088,-399,319,-32,-8,7,1
22.65091,-396,321,-28,-4,1,-1
22.65095,-396,321,-28,1,-5,-2
22.65100,-400,320,-25,5,-8,0
22.65103,-400,320,-25,5,-6,1
22.65105,-403,318,-25,3,-1,1
22.65106,-403,318,-25,4,0,0
22.65107,-401,322,-25,6,-4,-1
22.65108,-401,322,-25,6,-8,-1
22.65109,-401,322,-28,4,-6,-1
22.65112,-401,322,-28,1,2,0
22.65126,-406,318,-32,-3,8,1
22.65129,-406,318,-32,-3,6,3
22.65130,-409,320,-32,-2,3,4
22.70569,-405,318,-24,3,0,0
22.70574,-407,319,-26,5,0,0
22.70581,-407,319,-26,5,-2,1
22.70596,-406,321,-31,3,-3,2
22.70598,-406,321,-31,1,0,2
22.70600,-405,321,-33,-3,5,2
22.70601,-405,321,-33,-6,9,0
22.70605,-403,322,-30,-6,9,-3
22.70607,-403,322,-30,-2,3,-6
22.70612,-401,323,-25,2,-2,-6
22.70615,-401,323,-25,4,-3,-3
22.70622,-400,320,-23,2,0,-1
22.70625,-400,320,-23,-1,2,0
22.70627,-401,320,-23,-1,2,0
22.70628,-401,320,-23,2,-2,1
22.70630,-401,323,-24,6,-5,1
22.75821,-401,321,-27,2,1,-3
22.75829,-401,321,-27,0,2,0
22.75831,-401,319,-27,-2,2,2
22.75838,-401,319,-27,-2,1,1
22.75839,-398,319,-25,0,0,0
22.75846,-398,319,-25,2,-3,0
22.75848,-398,320,-25,2,-5,0
22.75849,-398,320,-25,2,-2,0
22.75852,-404,320,-28,0,3,-1
22.75854,-404,320,-28,-1,6,-1
22.75858,-406,320,-29,-2,3,0
22.75860,-406,320,-29,-3,0,0
22.75864,-405,320,-28,-3,1,1
22.75866,-405,320,-28,-3,2,2
22.75870,-405,320,-28,-3,3,1
22.75871,-403,319,-28,-3,4,1
22.81045,-404,318,-25,4,-1,0
22.81050,-404,318,-25,2,0,3
22.81055,-404,319,-29,0,1,3
22.81057,-404,319,-29,0,-1,0
22.81062,-404,322,-30,1,-3,-1
22.81066,-404,322,-30,-1,-1,0
22.81067,-406,321,-30,-5,3,1
22.81068,-406,321,-30,-6,6,3
22.81069,-404,322,-28,-4,5,2
22.81070,-404,322,-28,1,0,-1
22.81071,-400,324,-24,4,-2,-3
22.81078,-400,324,-24,4,-1,-4
22.81079,-400,321,-24,2,2,-3
22.81096,-400,321,-24,2,2,-2
22.81097,-401,319,-26,3,-1,-1
22.81098,-401,319,-26,5,-5,-1
22.86249,-404,321,-30,2,2,0
22.86255,-399,321,-32,0,1,-3
22.86263,-399,321,-32,-3,4,-5
22.86266,-396,321,-29,-7,8,-4
22.86271,-396,321,-29,-8,9,-2
22.86276,-400,322,-23,-4,6,0
22.86285,-400,322,-23,2,-1,0
22.86288,-402,321,-22,4,-8,1
22.86296,-402,321,-22,4,-7,1
22.86304,-402,321,-22,3,-6,0
22.86313,-402,319,-26,3,-5,0
22.86317,-402,319,-26,3,-3,0
22.86319,-404,319,-29,3,-1,0
22.86326,-404,319,-29,1,1,-1
22.86328,-408,320,-31,-2,2,0
22.86336,-408,320,-31,-5,2,2
22.91724,-403,319,-29,2,5,2
22.91728,-403,319,-29,1,7,4
22.91747,-399,322,-26,-1,4,4
22.91757,-399,322,-26,0,-1,3
22.91762,-398,321,-24,2,-4,1
22.91837,-398,321,-24,3,-3,-2
22.91861,-404,317,-25,4,-1,-3
22.91868,-404,317,-25,3,0,-1
22.91879,-405,318,-25,2,0,2
22.91883,-405,318,-25,3,-1,3
22.91895,-405,321,-24,2,1,2
22.91900,-405,321,-24,-1,2,1
22.91910,-406,319,-28,-5,1,1
22.91913,-406,319,-28,-7,0,1
22.91917,-405,318,-30,-6,1,3
22.91922,-405,318,-30,-5,5,6
22.97386,-405,319,-27,-2,8,2
22.97398,-406,319,-27,0,4,3
22.97405,-406,319,-27,1,-3,3
22.97417,-407,319,-27,-2,-5,3
22.97418,-407,319,-27,-5,-1,3
22.97420,-405,318,-30,-7,8,2
22.97421,-405,318,-30,-8,12,1
22.97422,-400,319,-31,-5,10,0
22.97434,-400,319,-31,-2,2,-2
22.97438,-398,322,-25,2,-2,-2
22.97441,-398,322,-25,4,-3,-2
22.97442,-397,320,-23,5,-1,-2
22.97445,-397,320,-23,5,2,-2
22.97448,-400,319,-25,4,1,-1
22.97452,-400,319,-25,6,-3,1
22.97455,-402,321,-29,8,-9,3
23.02856,-400,320,-28,0,-2,-1
23.02861,-400,320,-28,1,-6,-1
23.02870,-402,321,-25,4,-5,-1
23.02873,-402,321,-25,5,-3,0
23.02875,-404,319,-27,3,1,1
23.02878,-404,319,-27,0,3,1
23.02880,-406,318,-29,-2,2,1
23.02881,-406,318,-29,-2,0,2
23.02883,-406,318,-29,-2,-1,3
23.02891,-406,318,-29,-3,3,3
23.02894,-402,319,-29,-4,6,2
23.02896,-402,319,-29,-4,7,-1
23.02898,-400,320,-28,-2,5,0
23.02909,-400,320,-28,-2,1,1
23.02912,-403,320,-24,0,-2,2
23.02915,-403,320,-24,3,-4,1
23.08010,-405,318,-28,-3,2,-1
23.08017,-401,319,-28,-5,3,-2
23.08019,-401,319,-28,-5,4,-4
23.08024,-399,320,-25,-3,3,-4
23.08028,-399,320,-25,0,0,-2
23.08035,-403,321,-22,2,-3,-1
23.08039,-403,321,-22,3,-5,1
23.08040,-403,321,-22,3,-5,1
23.08042,-403,321,-22,3,-4,1
23.08049,-402,319,-27,3,-4,0
23.08053,-402,319,-27,3,-3,1
23.08057,-402,319,-30,1,1,0
23.08062,-402,319,-30,-1,3,-2
23.08065,-404,319,-30,-3,2,-1
23.08072,-404,319,-30,-1,2,1
23.08074,-407,319,-30,0,1,4
23.13278,-400,320,-28,-7,4,2
23.13283,-399,322,-24,-3,1,3
23.13295,-399,322,-24,0,-2,0
23.13300,-404,320,-24,3,-3,-1
23.13304,-404,320,-24,4,-5,0
23.13307,-407,318,-26,4,-3,4
23.13309,-407,318,-26,3,-1,4
23.13315,-403,319,-27,2,1,1
23.13318,-403,319,-27,2,-1,-1
23.13320,-403,319,-27,2,-2,-2
23.13322,-404,319,-30,2,0,-1
23.13326,-404,319,-30,0,3,0
23.13336,-407,316,-31,-3,5,1
23.13338,-407,316,-31,-6,5,2
23.13339,-401,319,-28,-6,5,1
23.13340,-401,319,-28,-6,7,1
23.18850,-403,321,-24,5,1,0
23.18868,-403,321,-24,8,0,0
23.18877,-403,321,-24,5,0,-1
23.18902,-407,319,-28,1,1,-2
23.18934,-407,319,-28,-3,1,-2
23.18948,-407,317,-32,-4,2,-3
23.18984,-407,317,-32,-5,5,-1
23.18986,-399,320,-29,-5,10,0
23.18987,-399,320,-29,-3,10,1
23.18989,-397,322,-24,-1,6,1
23.19000,-397,322,-24,-1,0,1
23.19006,-404,322,-23,-2,-6,1
23.19017,-404,322,-23,-1,-8,1
23.19021,-404,322,-24,4,-5,2
23.19022,-404,322,-24,7,0,3
23.19026,-399,321,-26,6,0,2
23.24542,-398,324,-28,1,-6,-1
23.24548,-403,321,-26,0,-5,-4
23.24554,-403,321,-26,0,-1,-4
23.24555,-400,321,-25,0,1,-4
23.24567,-400,321,-25,2,-1,-1
23.24570,-399,324,-22,5,-4,1
23.24571,-399,324,-22,6,-5,3
23.24573,-405,320,-25,6,-8,3
23.24577,-405,320,-25,3,-6,1
23.24582,-408,318,-31,-3,2,0
23.24587,-408,318,-31,-5,7,-1
23.24594,-406,322,-30,-4,5,0
23.24598,-406,322,-30,-2,-1,1
23.24599,-404,321,-28,-2,-3,3
23.24603,-404,321,-28,-3,0,3
23.24606,-401,318,-27,-4,2,3
23.29999,-403,321,-33,-8,5,-2
23.30008,-403,321,-30,-10,4,-2
23.30015,-403,321,-30,-9,3,0
23.30021,-403,321,-25,-7,3,1
23.30022,-403,321,-25,-1,3,1
23.30023,-398,320,-23,0,3,2
23.30027,-398,320,-23,2,1,2
23.30035,-400,319,-23,5,-4,4
23.30039,-400,319,-23,8,-10,6
23.30041,-403,318,-26,10,-11,5
23.30042,-403,318,-26,8,-7,4
23.30043,-401,318,-31,4,0,2
23.30049,-401,318,-31,1,3,1
23.30056,-404,320,-31,0,3,0
23.30063,-404,320,-31,-1,2,0
23.30064,-407,320,-29,-3,2,0
23.35565,-404,318,-26,4,-3,1
23.35575,-404,318,-26,2,-3,1
23.35581,-408,318,-27,2,0,1
23.35588,-408,318,-27,2,3,1
23.35593,-408,320,-27,2,4,2
23.35610,-408,320,-27,1,6,2
23.35630,-408,320,-27,-2,5,2
23.35657,-406,321,-29,-5,3,1
23.35670,-405,321,-29,-5,4,5
23.35708,-405,321,-29,-2,6,4
23.35730,-402,322,-25,0,5,2
23.35748,-402,322,-25,1,4,0
23.35759,-400,322,-23,1,0,2
23.35766,-400,322,-23,1,-5,3
23.35793,-403,321,-24,2,-7,2
23.35798,-403,321,-24,3,-4,2
23.41093,-402,321,-23,0,6,0
23.41099,-402,321,-23,-2,4,2
23.41105,-401,321,-23,-4,3,0
23.41108,-401,321,-23,1,-2,-3
23.41117,-402,321,-25,7,-9,-4
23.41125,-402,321,-25,11,-12,-2
23.41128,-404,318,-30,10,-8,0
23.41133,-404,318,-30,4,-2,2
23.41140,-403,318,-32,-1,1,2
23.41142,-403,318,-32,-4,1,1
23.41143,-405,321,-30,-5,1,-1
23.41145,-405,321,-30,-2,2,-3
23.41161,-405,321,-30,0,2,-3
23.41163,-407,320,-29,-3,2,-2
23.41165,-407,320,-29,-8,5,0
23.41172,-404,320,-27,-9,7,1
23.46508,-405,322,-27,-1,-4,0
23.46519,-405,322,-27,-3,-1,-1
23.46526,-406,322,-30,-6,2,1
23.46529,-406,322,-30,-8,5,2
23.46551,-405,321,-31,-8,6,1
23.46553,-405,321,-31,-7,3,-2
23.46554,-404,322,-27,-4,-1,-3
23.46555,-404,322,-27,-1,-3,-1
23.46561,-403,322,-25,-1,-2,0
23.46563,-403,322,-25,-2,1,-2
23.46570,-400,320,-26,-1,1,-2
23.46574,-400,320,-26,1,-2,-2
23.46577,-399,320,-28,4,-5,0
23.46578,-399,320,-28,5,-7,3
23.46581,-401,319,-31,3,-3,3
23.46583,-401,319,-31,-1,2,2
23.51767,-401,321,-26,-3,0,2
23.51773,-402,317,-26,-1,0,1
23.51785,-402,317,-26,0,2,1
23.51797,-401,322,-24,2,2,1
23.51800,-401,322,-24,5,-2,1
23.51801,-401,322,-24,6,-8,2
23.51802,-407,319,-30,5,-10,4
23.51815,-407,319,-30,2,-4,3
23.51817,-405,320,-31,0,7,2
23.51818,-405,320,-31,-2,13,1
23.51822,-405,323,-27,-2,10,3
23.51829,-405,323,-27,-2,3,3
23.51837,-409,319,-29,-3,-2,0
23.51841,-409,319,-29,-4,-3,-2
23.51842,-404,319,-27,-5,1,-1
23.51843,-404,319,-27,-3,2,1
23.57235,-408,321,-27,6,-8,1
23.57247,-408,321,-27,5,-5,1
23.57259,-408,320,-32,2,0,-2
23.57285,-408,320,-32,-1,4,-4
23.57299,-408,320,-32,-1,5,-4
23.57314,-404,322,-32,-3,3,-2
23.57321,-404,322,-32,-4,3,-1
23.57334,-403,322,-29,-4,4,-1
23.57337,-403,322,-29,-4,6,-2
23.57338,-403,319,-26,-3,6,-4
23.57340,-403,319,-26,-2,3,-3
23.57347,-401,321,-23,-2,0,1
23.57349,-401,321,-23,-1,-3,4
23.57355,-402,322,-24,2,-4,4
23.57357,-402,322,-24,4,-4,3
23.57363,-400,321,-29,6,-5,1
23.62871,-402,321,-29,-4,6,4
23.62877,-402,321,-29,0,2,2
23.62879,-399,323,-26,2,-1,1
23.62880,-399,323,-26,3,-2,-1
23.62881,-402,322,-24,3,-3,-3
23.62883,-402,322,-24,3,-5,-2
23.62883,-400,320,-29,4,-5,-1
23.62894,-400,320,-29,6,-3,0
23.62897,-400,320,-29,6,1,1
23.62897,-402,320,-30,5,2,1
23.62898,-402,320,-30,3,1,0
23.62900,-405,319,-29,0,-1,-1
23.62901,-405,319,-29,-2,-1,-1
23.62906,-406,319,-27,-4,0,1
23.62907,-406,319,-27,-5,2,2
23.62909,-403,320,-26,-5,5,3
23.68305,-405,321,-29,-7,9,-1
23.68331,-405,321,-29,-5,4,-1
23.68334,-404,320,-26,-4,3,-1
23.68336,-404,320,-26,-2,3,1
23.68337,-404,320,-26,0,4,2
23.68347,-399,320,-25,-1,6,1
23.68351,-399,320,-25,0,5,0
23.68370,-397,323,-23,3,1,0
23.68373,-397,323,-23,6,-3,-1
23.68375,-401,322,-24,6,-4,-1
23.68376,-401,322,-24,4,0,1
23.68381,-402,321,-29,0,3,1
23.68382,-402,321,-29,-1,4,-1
23.68390,-401,321,-31,0,4,-2
23.68392,-401,321,-31,0,3,-2
23.68397,-404,319,-28,-1,3,-2
23.73729,-400,320,-25,2,-4,-1
23.73736,-403,317,-25,3,-2,2
23.73750,-403,317,-25,2,-1,4
23.73753,-398,319,-26,0,-1,2
23.73755,-398,319,-26,-1,-3,0
23.73759,-399,322,-28,-1,-4,-1
23.73765,-399,322,-28,0,-4,-1
23.73775,-407,320,-31,-2,0,1
23.73781,-407,320,-31,-4,5,2
23.73785,-406,321,-31,-5,6,2
23.73804,-406,321,-31,-2,4,2
23.73806,-404,322,-26,0,1,2
23.73808,-404,322,-26,0,-1,3
23.73810,-404,319,-25,-1,0,3
23.73812,-404,319,-25,-2,3,2
23.73820,-404,319,-25,-3,4,1
23.79029,-409,321,-31,0,-4,3
23.79034,-403,320,-28,-2,0,1
23.79041,-403,320,-28,-3,6,-1
23.79044,-401,318,-25,-2,9,0
23.79056,-401,318,-25,-2,6,3
23.79064,-400,321,-23,-2,1,4
23.79067,-400,321,-23,0,-3,2
23.79070,-400,321,-25,1,-6,-1
23.79072,-400,321,-25,1,-5,-4
23.79074,-400,321,-25,1,0,-2
23.79076,-402,318,-29,2,5,2
23.79079,-402,318,-29,2,4,4
23.79089,-399,320,-27,2,-2,3
23.79092,-399,320,-27,2,-9,0
23.79100,-401,320,-27,3,-10,-2
23.79105,-401,320,-27,2,-3,-1
23.84611,-397,323,-26,0,0,-3
23.84617,-397,323,-26,2,-3,-2
23.84626,-401,321,-24,4,-4,2
23.84630,-401,321,-24,6,-4,4
23.84631,-405,317,-27,4,0,3
23.84635,-405,317,-27,1,2,-1
23.84640,-397,321,-29,1,0,-3
23.84642,-397,321,-29,2,-4,-2
23.84644,-401,321,-29,3,-6,0
23.84658,-401,321,-29,2,0,1
23.84660,-411,316,-31,-1,8,0
23.84662,-411,316,-31,-3,10,-2
23.84665,-411,316,-31,-3,7,-4
23.84667,-405,319,-30,0,-1,-3
23.84671,-405,319,-30,2,-8,0
23.84676,-403,321,-24,2,-8,2
23.90131,-405,319,-31,-7,7,0
23.90136,-403,323,-27,-9,7,0
23.90144,-403,323,-27,-8,5,1
23.90146,-403,322,-25,-5,0,2
23.90148,-403,322,-25,-4,-3,3
23.90149,-399,320,-26,-4,-4,4
23.90152,-399,320,-26,-2,-3,3
23.90157,-397,321,-26,0,0,1
23.90160,-397,321,-26,3,3,-2
23.90162,-401,319,-27,5,1,-3
23.90165,-401,319,-27,7,-4,-1
23.90168,-402,319,-30,7,-7,0
23.90176,-402,319,-30,4,-4,1
23.90180,-403,319,-30,0,0,1
23.90181,-403,319,-30,-3,4,0
23.90183,-406,320,-27,-4,4,0
23.95742,-402,321,-27,0,-1,-1
23.95762,-403,321,-29,0,-2,-3
23.95786,-403,321,-29,1,-3,-4
23.95795,-403,321,-29,2,-2,-4
23.95811,-408,318,-29,-1,2,-1
23.95818,-408,318,-29,-4,6,2
23.95826,-409,317,-28,-4,7,3
23.95836,-409,317,-28,-2,4,3
23.95838,-405,320,-26,0,1,1
23.95840,-405,320,-26,0,1,0
23.95843,-405,320,-25,-1,0,0
23.95851,-405,320,-25,-1,-1,1
23.95863,-403,319,-26,0,0,2
23.95878,-403,319,-26,0,1,1
23.95883,-400,321,-27,2,-2,-1
23.95889,-400,321,-27,3,-5,-1
24.01397,-402,320,-26,-6,2,1
24.01403,-402,322,-24,-4,0,-1
24.01414,-402,322,-24,0,-1,-2
24.01415,-400,323,-23,4,-4,0
24.01423,-400,323,-23,6,-5,2
24.01425,-401,320,-25,6,-1,4
24.01426,-401,320,-25,2,4,4
24.01426,-399,319,-29,0,5,2
24.01430,-399,319,-29,-1,-1,0
24.01431,-397,322,-30,-1,-6,0
24.01432,-397,322,-30,-2,-5,0
24.01437,-403,320,-28,-2,0,0
24.01437,-403,320,-28,-4,4,-1
24.01438,-405,318,-26,-5,5,-2
24.01438,-405,318,-26,-2,0,-3
24.01439,-402,320,-25,3,-7,-2
24.06711,-404,321,-24,-7,4,-1
24.06714,-404,321,-24,-2,-3,-2
24.06715,-405,320,-24,3,-7,0
24.06715,-405,320,-24,3,-7,2
24.06721,-405,320,-24,0,-1,3
24.06723,-402,317,-29,-3,6,3
24.06723,-402,317,-29,-4,6,2
24.06730,-396,322,-30,0,-2,0
24.06731,-396,322,-30,3,-7,-2
24.06734,-398,322,-31,3,-6,0
24.06735,-398,322,-31,-1,0,2
24.06736,-401,317,-35,-4,5,1
24.06744,-401,317,-35,-4,6,0
24.06745,-401,318,-31,0,1,0
24.06750,-401,318,-31,4,-4,1
24.06750,-403,319,-26,5,-4,1
24.12218,-402,321,-25,3,-1,0
24.12222,-402,321,-25,5,-2,-1
24.12230,-400,322,-26,4,-2,-2
24.12234,-400,322,-26,2,-2,-1
24.12236,-401,321,-27,1,-2,0
24.12241,-401,321,-27,1,-2,2
24.12244,-401,319,-30,-1,-3,1
24.12250,-401,319,-30,-1,-2,0
24.12252,-402,318,-30,0,2,-1
24.12254,-402,318,-30,0,6,0
24.12259,-404,319,-26,0,5,1
24.12261,-404,319,-26,3,1,2
24.12263,-405,321,-23,4,-2,0
24.12267,-405,321,-23,5,-4,0
24.12268,-405,321,-24,4,-3,1
24.12268,-405,321,-24,2,1,2
24.17777,-405,319,-29,-1,0,-3
24.17780,-405,319,-29,-3,2,1
24.17781,-409,317,-28,-6,4,3
24.17789,-409,317,-28,-5,2,3
24.17796,-406,318,-26,1,-1,2
24.17796,-406,318,-26,7,-2,1
24.17805,-399,320,-27,6,-2,0
24.17805,-399,320,-27,3,-1,0
24.17806,-399,320,-27,0,0,0
24.17810,-398,321,-29,-1,-2,0
24.17811,-398,321,-29,2,-4,-1
24.17811,-398,321,-28,5,-2,-1
24.17811,-398,321,-28,3,-1,0
24.17812,-398,320,-26,-1,-1,1
24.17818,-398,320,-26,-3,-4,1
24.17819,-400,319,-26,-2,-6,0
24.23322,-401,319,-29,5,-8,0
24.23324,-401,319,-29,1,-3,-2
24.23324,-402,319,-32,-4,2,-1
24.23325,-402,319,-32,-6,3,2
24.23332,-403,321,-30,-5,2,3
24.23333,-403,321,-30,-2,1,1
24.23347,-407,320,-26,1,1,0
24.23347,-407,320,-26,1,0,-1
24.23348,-407,318,-25,0,-1,-1
24.23358,-407,318,-25,-1,-1,-1
24.23358,-404,320,-26,3,-1,0
24.23359,-404,320,-26,5,1,1
24.23362,-401,321,-29,3,3,1
24.23362,-401,321,-29,-4,5,-1
24.23365,-400,321,-30,-8,3,-1
24.23366,-400,321,-30,-7,-1,-1
24.28871,-402,321,-25,1,-3,1
24.28874,-402,321,-25,2,0,1
24.28886,-402,322,-27,1,3,0
24.28892,-402,322,-27,-2,1,-2
24.28895,-399,323,-29,-2,-1,-1
24.28896,-399,323,-29,0,-2,-1
24.28897,-397,322,-30,0,-4,-2
24.28904,-397,322,-30,0,-3,-2
24.28904,-401,320,-28,1,0,0
24.28906,-401,320,-28,-1,3,1
24.28907,-400,319,-26,-2,4,-1
24.28907,-400,319,-26,-1,2,-4
24.28912,-402,319,-25,2,-2,-2
24.28913,-402,319,-25,5,-4,2
24.28914,-408,318,-24,4,-5,4
24.28914,-408,318,-24,3,-2,4
24.34418,-399,321,-29,-1,2,-2
24.34419,-403,318,-30,-1,3,1
24.34420,-403,318,-30,1,3,1
24.34439,-407,318,-26,4,0,1
24.34442,-407,318,-26,6,-3,2
24.34443,-404,319,-24,2,-3,3
24.34446,-404,319,-24,-2,-1,3
24.34452,-404,319,-27,-3,4,2
24.34454,-404,319,-27,0,7,1
24.34454,-395,323,-29,2,6,-1
24.34458,-395,323,-29,1,1,-2
24.34461,-396,321,-28,-2,-1,-3
24.34463,-396,321,-28,-5,0,-2
24.34465,-396,321,-28,-4,2,1
24.34467,-403,319,-25,-1,0,3
24.34468,-403,319,-25,2,-1,2
24.39763,-396,321,-27,-2,2,0
24.39784,-396,321,-27,-1,3,-3
24.39791,-398,321,-28,2,1,-5
24.39806,-398,321,-28,4,-2,-5
24.39811,-401,319,-28,2,-3,-2
24.39825,-401,319,-28,-1,-3,1
24.39829,-400,320,-26,-2,-2,3
24.39839,-400,320,-26,0,-1,0
24.39840,-403,320,-25,2,-1,-2
24.39849,-403,320,-25,2,-2,-1
24.39852,-409,317,-26,-1,-2,1
24.39854,-409,317,-26,-2,-1,2
24.39860,-409,317,-26,-2,2,1
